matricula,rg
2025014463,9866ad98.70c
2025004369,30df550c.84f
2025012709,7e2141ce.29e
2025033555,d7f78fd0.ee5
2025007109,38be5718.31e
2025024394,edfb1019.161
2025004372,a22e4ce2.099
2025048834,6c446a6a.91a
2025020369,7acbae59.c2b
2025004592,2b31d17b.3a9
2025047963,bce1776e.a0e
2025041225,c4d4d9ca.efa
2025033595,37c2d420.da9
2025049986,fd75d64c.a10
2025038029,d496eea6.05d
2025008090,6a7e1b92.e37
2025022338,ea6db557.ca5
2025004062,dee5d919.e1c
2025003517,6bbb742f.d97
2025012304,4f0fcc5e.30b
2025039201,b3a5058e.24b
2025008773,035c9f20.75a
2025049830,62560a89.77a
2025043094,df9b5083.654
2025026400,ad1c35a4.400
2025030770,58a7064f.120
2025009011,cbe94ec8.71a
2025003993,c363e694.521
2025034076,342235ff.b39
2025037894,7fe32b76.6d6
2025040530,f0c49333.a0d
2025041962,d75e7c2c.aa3
2025041717,07de92fb.bb9
2025045987,1df3de25.eab
2025025450,0c49c0c6.e9c
2025024554,22215169.485
2025045744,b5e4ccff.f82
2025010185,7b50a795.a78
2025000774,bd22b6f8.830
2025017702,65a3efb3.c62
2025041591,77d366cc.209
2025019636,cd1a0195.3cc
2025041073,da7209ee.953
2025044797,d46fac39.b96
2025030401,39b18510.f33
2025009036,1ff41854.668
2025043224,b95b5281.07c
2025025581,969417ea.596
2025000926,24a048d5.a1e
2025016572,528fd306.d45
2025002101,437a9c70.d8e
2025013563,3728f7cd.2c6
2025028139,f86d1cb5.901
2025028860,6ada5f91.5a6
2025044891,cfd884a6.e48
2025030628,60a37cc3.755
2025032082,9a48c01c.7b4
2025034038,06f24274.0da
2025008979,bd7de80b.bc7
2025029376,7f144f3d.289
2025032802,8e5b3de2.12a
2025000641,dea0f441.4fe
2025046149,f6d708c6.6ff
2025041549,385d08e6.e2a
2025014366,c3fa6ac4.4de
2025023647,ca316a1e.c6e
2025043055,440ad70e.8f3
2025013857,dcb267e7.cc1
2025047041,f364070a.2ea
2025010763,b1b67cd7.36f
2025032633,83d9fa3a.847
2025011843,f0f4dbd7.be9
2025000401,34e398cf.7fc
2025012920,dfe9e934.011
2025033661,a2908167.f55
2025036992,01145b9b.6de
2025040854,4d1430b5.cf0
2025030219,d87c3017.84f
2025049485,aad294f9.a3c
2025026258,4d6f2849.e75
2025033695,7b4460fe.11a
2025026931,7777ef5b.1e7
2025015014,762dfdf3.9fb
2025048922,cb483ffc.32d
2025027181,009e947d.02b
2025017643,5a122eb1.0dd
2025040635,5c6d0df0.e8f
2025046237,831101fe.cb6
2025010724,bcdd978b.434
2025046039,af29aac8.9a9
2025016177,a4650525.7df
2025045036,e84a4566.970
2025039581,aece555b.d83
2025020457,948472a7.9e4
2025025531,9756db56.e1a
2025033606,ae789e2d.fc9
2025014472,e25555ce.7f2
2025040336,4bd2d790.9d6
2025008203,8bbc2f85.d9c
2025006539,2dd4b92b.a74
2025004214,4f3356e1.8d3
2025022217,85804b0c.f0a
2025043848,0903335e.b08
2025041306,5c0d18bb.3ae
2025047427,d97063c6.9d6
2025041565,2713fdac.172
2025044819,f7614a47.2f5
2025012157,5daabdde.260
2025030707,fc43e3d8.598
2025019618,fe96b414.64f
2025044980,226c3c5d.4e4
2025007193,f2c53fd2.c3f
2025049645,3021cd1d.08f
2025004867,1b1e5dad.04a
2025016568,cf5e350f.7cb
2025034040,45d3722b.614
2025018579,348eb7a9.7f4
2025034390,f3fc7514.eb2
2025011290,26839606.b51
2025031420,5eb9318c.c34
2025006980,eab7bf16.89c
2025032263,4463707b.0ad
2025022636,6fcca796.051
2025012445,52ba8fd5.483
2025024240,cf05e351.3a5
2025003243,1b309878.030
2025036451,5c3210af.a2a
2025044698,ffd646e2.596
2025015015,2f8cca67.d45
2025013700,44d2595d.aca
2025037709,73e2c439.7f1
2025004224,faf2e17c.880
2025034909,24f05f28.338
2025000089,04c90e37.efb
2025003728,0de20adc.e2d
2025034160,0afdfc91.631
2025006146,676c05cf.347
2025043020,2d4b42e6.ca3
2025008175,daa2c072.953
2025044890,06d97fad.15f
2025024470,c8a53de0.196
2025007116,8d170175.d3d
2025001039,2e6511df.493
2025022801,a49b8da4.459
2025013728,10e29863.5dd
2025021464,753ab855.f03
2025023510,7129babd.be0
2025026679,a5fa5ecf.148
2025013585,a5c1a5ba.be2
2025006371,52b2effe.981
2025037684,76057209.7c5
2025023213,39283882.013
2025005297,28fa05b9.10b
2025043323,d39c1662.40e
2025029848,de077dd2.feb
2025031706,e5994115.395
2025035232,da983375.47c
2025014525,48d515a1.a46
2025030190,deefd8f2.f96
2025042472,8f84c7cb.a30
2025009839,bbd66977.fb8
2025040594,e0052601.cbd
2025032334,468ab560.ac9
2025045433,d9a5b98a.657
2025011427,f7bd499e.6fd
2025017520,864b2d94.297
2025005569,40331759.8eb
2025009576,2ec23514.946
2025022269,37b78069.d78
2025007513,4d00eeb4.aac
2025019961,5d176158.ea7
2025016025,bae647cc.6f3
2025017050,021b4d60.d83
2025025568,da32d22b.1ba
2025028579,adb561b3.2b9
2025018101,e287e368.2d6
2025042510,70485393.870
2025040966,f6e348c5.16f
2025034498,34aac6fe.459
2025021738,3ebf60fd.0d8
2025041862,9d13dcc3.fbc
2025024575,09cba67b.93c
2025022588,2d17b37e.665
2025005626,c3a04138.530
2025018719,bd8c7ea4.992
2025009044,3a3001f4.a2d
2025004346,c005f670.d57
2025033506,0b5b3049.154
2025010321,8a7ba090.f1c
2025036774,53edc453.c80
2025029729,a9404392.595
2025030035,df3d539b.cda
2025013058,ffc2a9ce.455
2025001104,b6b5f77d.00b
2025013514,5157f29a.34b
2025041194,5f71c77e.64f
2025029311,489983b1.c50
2025029023,34481742.366
2025002573,b1777465.589
2025039107,b7e5bc66.7ac
2025043947,de78d6ff.8ce
2025015846,ddb47bc0.1f7
2025046862,7b324609.63f
2025010742,df05795e.2c5
2025005821,9658aa22.bb4
2025039488,a0ee9fb1.c66
2025048541,2f7f0ac6.4c4
2025011015,c3bc2597.16c
2025032510,1eb3943c.1c6
2025007406,6ecbc82a.a56
2025027483,e2587636.758
2025043014,dfa00485.d74
2025010306,2c95e4db.918
2025044736,5894fa28.7b3
2025019070,7d58ce40.2a6
2025005953,e65c6d78.375
2025018562,50ec6b6c.47e
2025025383,991d5900.f82
2025039275,bc80264f.735
2025030380,e138bb94.82c
2025007546,fd9360c7.591
2025042383,90f3052c.cb8
2025017608,06510c85.f0a
2025040914,e0460e08.e08
2025046829,29e843e0.ccf
2025046202,a6ea70f1.e1d
2025034735,cda6882b.7ff
2025036069,169719e9.be8
2025029567,8d7ad62b.f64
2025043246,40ba286f.ad6
2025037257,72949ec4.c57
2025006036,a83df4e8.836
2025018927,96b7dc62.0af
2025013912,85a8cc3e.618
2025031647,56ae68f1.c64
2025035772,42275342.f4c
2025031146,4e3cf419.741
2025031582,56b3d356.e16
2025034141,491cdb21.9db
2025038819,6f5833de.720
2025013898,c91fe606.eea
2025031195,acf7f875.74b
2025013197,5d62a86c.ad4
2025042586,f6652ac8.643
2025015741,d1dea8e1.ab6
2025027309,dafd2c24.4c6
2025046537,6678c443.a1c
2025021025,e5b99910.29d
2025025852,86f0232e.c5c
2025000614,56eb955d.c79
2025037999,5fe79890.2be
2025001006,8d68b19d.e17
2025049602,d902318f.3d1
2025021592,02575df9.10d
2025020299,8876813b.7bb
2025034539,0630398a.816
2025024362,66b16009.e49
2025042952,23e2959a.b37
2025036890,2a4b102e.240
2025019167,14ca39b0.6da
2025012280,b9ff37b0.a60
2025020043,03aa897a.437
2025046702,945c57ea.1ed
2025044779,1ab4765a.247
2025022271,1a778285.ee3
2025035882,29927ada.574
2025009490,af2eaf0c.022
2025036440,dbe3574e.e09
2025026489,497cf4b9.07e
2025033206,6aa37a05.ba6
2025034866,f325bf80.93a
2025034824,2debf471.962
2025016818,19cf1085.b95
2025037304,2ae6b95c.b93
2025021873,2ad10feb.295
2025011117,e393006d.6bb
2025018323,f4219602.e5c
2025035596,adee50f7.e82
2025044883,ec0e2653.a4b
2025032689,c9057259.67a
2025010600,82bf9bc2.c5c
2025021708,77d692fa.d98
2025019889,88f7a3ac.e20
2025002645,8b2eacad.5d9
2025036138,13c4df38.3e4
2025010979,dd354dc0.f7d
2025031426,d4058e0e.3aa
2025034418,be095a42.ae1
2025020917,114bf8e4.448
2025027973,e3f5b9a1.b71
2025032675,f1846a9b.50a
2025040410,488f418e.4ae
2025042030,24b46949.61d
2025047341,a523848e.586
2025031802,716b7cb9.5f7
2025034611,0be7cd3c.333
2025005366,87c02fef.8c9
2025017352,23d480b5.1eb
2025034955,23833f76.657
2025025597,291870c5.a4c
2025019773,e05f20d9.4b5
2025000454,aabd2be1.455
2025016362,23ca91ba.997
2025026642,7a36c790.67e
2025011217,37013448.f36
2025003497,08d7d066.534
2025018800,f8e675fb.6e9
2025039230,3605e299.986
2025015729,703e906c.f26
2025048748,8e6eb56a.434
2025004005,e550cd4f.5ac
2025027070,e796ef4a.bb9
2025019051,d4145f98.faf
2025035419,0bcdbacb.0f3
2025018211,6859daaf.609
2025002009,314a7666.2b8
2025009549,c2612df0.76c
2025032907,a8825035.0a5
2025000913,25a8e750.f2a
2025011757,28a6cd9f.9a7
2025038734,22166733.21d
2025040539,db59908d.b95
2025007929,e182e084.5da
2025049692,2b9dcee9.d16
2025042163,0b572fbb.c09
2025036901,2c2f1520.576
2025018867,2859f6c7.c0e
2025045316,1c013b43.a04
2025041400,20cac1b5.a89
2025047174,cbc30250.389
2025025259,f77f6f05.87b
2025010993,820aa59e.b17
2025045472,03ac9968.9ef
2025026759,38edd9ff.e17
2025028434,48ff9707.9fa
2025031502,db3bfdc6.34f
2025029425,eab3c5ad.9b8
2025035818,0bfc32c3.96e
2025046518,7a8795e8.799
2025027974,03cbaee0.5af
2025048810,3299092f.b70
2025022914,da4d304f.93f
2025014768,bbc5d00a.a57
2025034668,79a62cf8.b19
2025045608,1681474a.0d9
2025003226,28eaa13e.3eb
2025032213,9260d01e.d81
2025011694,55dedcee.6bc
2025049219,e0382d53.b2a
2025019520,be1181f3.473
2025043637,13951904.bd3
2025008302,42dbdf9b.fe1
2025032221,afdc9060.225
2025008792,0b3da5ba.7fd
2025005055,0003ef09.4fb
2025028052,5507929b.eb9
2025005099,a76cab90.621
2025022074,32db0626.542
2025033086,be61c31d.d68
2025047229,43319f6a.274
2025032939,ffbb53bb.590
2025010746,0882479f.902
2025039474,1c6d5736.839
2025020818,72c270a8.206
2025007493,4c00ed22.b38
2025043196,36473649.f00
2025000203,f66df040.349
2025009481,61d3ae57.4b8
2025031679,f2967804.6b4
2025047364,87d96826.a0b
2025000455,d8c8b24c.789
2025042313,bf2a8ab4.4d5
2025023958,e2f18d33.6c2
2025011447,a5a76cfe.182
2025009931,6581a65a.6d1
2025024331,79a35b5b.cbf
2025020954,7c15c089.f2d
2025032788,e8e56d03.5f9
2025040278,de05707f.d41
2025015307,a619af8d.3b7
2025030379,c5b56814.366
2025043012,a75128f2.6c8
2025021596,0dbe200f.8ad
2025015820,39818417.e6c
2025022504,abd2d3fe.c7e
2025008536,cc06bd48.658
2025030516,71ce241e.5bc
2025016067,a1fda100.c87
2025042352,f2c18bfa.b9c
2025003826,afa8600b.b66
2025035696,71224770.64d
2025009798,a4fa8e8b.36b
2025022702,d390036e.eb2
2025048553,3fdc37e8.b38
2025002050,5cd774ca.ef8
2025038247,543922af.b73
2025006412,1a4489a2.d89
2025039768,df9de922.503
2025035285,5a7cb6f3.578
2025017694,05697104.b4d
2025042700,5da1d758.905
2025033712,37421022.fe1
2025018070,b0216330.1d6
2025015852,1e851a82.7da
2025001841,a2b02031.e60
2025037242,24dbeef8.3b1
2025021528,b7f36837.e33
2025005840,b0cfad0b.9bd
2025035393,b41f4a20.4eb
2025024089,68ca2578.b91
2025014562,1015d3f6.b84
2025030390,d42cccc7.e80
2025034863,203dc71a.6a9
2025029319,cbd55466.5eb
2025010738,cc36da5e.16d
2025008353,ba40dd9f.b61
2025008735,1bee9e66.a80
2025036590,b60a13ff.0fb
2025005374,79e67133.730
2025018830,4158edd6.d31
2025011760,7a67954e.164
2025022647,0994760f.2e1
2025007657,9c7d90d1.1b3
2025015607,0bd0a802.ec9
2025019046,28781cc2.a0c
2025016739,0b778d9d.28e
2025014315,228eddd6.356
2025037591,1c631f19.ff4
2025035651,3cea6fb8.227
2025041320,a9cb852e.3ba
2025006787,be095e37.3de
2025009934,1128580f.ee5
2025043862,e888be25.0bf
2025038622,18b4e24b.2ae
2025002224,032d7321.f09
2025014839,1ee61bc9.267
2025004784,4fbe32df.46a
2025004288,517c6e91.47f
2025009286,b8c51988.5fe
2025016822,f23efccc.234
2025033203,a1a60da7.052
2025041383,ed9efbcf.2bd
2025017843,be880da2.c55
2025043330,49549904.dbb
2025048464,dae27670.8ce
2025023674,7071d6ad.bac
2025000944,fee92e7a.6c8
2025016775,5ec98cec.6ca
2025015201,5388f6b8.4ae
2025036980,060e1904.796
2025034262,558b1654.b08
2025026945,94628771.06b
2025032453,8ef5c501.fd0
2025048343,9d3f6ba2.859
2025012501,b9ba4038.d01
2025014332,4f9a52bc.83c
2025002752,1acbcde6.aaa
2025006634,b941fcbe.767
2025015714,02da8736.170
2025032243,b16fd071.131
2025041418,c37bb551.e71
2025017391,be9fbadf.742
2025023770,37ea4e5f.9a2
2025043087,041d2641.c4f
2025044959,002149e7.68e
2025008352,b9717237.06c
2025043244,90e7e42f.d77
2025012737,5605e355.1ce
2025042412,3b065730.157
2025040763,d2783c20.cc9
2025023993,f0122173.df0
2025020720,a128892c.204
2025018414,370d5673.9f7
2025023827,d40c38f8.968
2025037487,e0167f9e.7bb
2025028915,52cabadd.f28
2025006422,1c9e07a6.643
2025005898,566269cb.1ea
2025040091,87677fdc.f31
2025009368,71543458.0bc
2025004886,f2ceeeeb.777
2025018629,be2cdc09.24d
2025012858,aefc5b86.d48
2025035585,b7039af4.d59
2025022461,27cd30c7.b01
2025038573,ae98e551.bd9
2025036857,d43e9295.ba4
2025019872,c24305f7.50b
2025042925,7380cf65.b54
2025025546,f76a7920.3a5
2025044431,0c82a42d.fcf
2025030477,e0c9f4ed.a5e
2025030240,e5a6d1ae.9f1
2025023918,63602260.ef3
2025038614,ea55434d.eb9
2025011489,b51eaa40.bcb
2025009321,e20a64c2.ce7
2025008679,89ee0caf.22a
2025047168,e03660ec.cad
2025006876,7823bcee.9d2
2025007732,f8ac1011.78b
2025010840,9ab8e86b.8a1
2025002245,5707fae4.929
2025017293,8ee25b80.727
2025020280,8b182ff0.c9b
2025006606,f9941d53.7e8
2025031326,f3e7a6cd.883
2025034999,f6dbdf49.80a
2025049958,4b97f397.6d6
2025018197,a0ca5385.28f
2025045821,ab3761c3.1f7
2025028091,a01be80d.930
2025003405,6d5c265f.9a0
2025040982,01819150.36f
2025014625,e041c0fe.b5c
2025037665,4f2099a1.6a3
2025022808,b0b53a68.f4e
2025047574,ef92d0af.7d2
2025042857,991273ef.664
2025009956,1d2c2d87.a52
2025020353,401c5666.f3e
2025019000,97f953ee.bfd
2025014657,405b5d7d.b99
2025036969,71012086.05f
2025010085,bb346d7c.146
2025013343,177ac899.d46
2025006055,1fba98ce.c90
2025002383,184fc300.bad
2025021313,22a34525.252
2025027527,09baab68.f0d
2025011522,f49e6f62.b98
2025034692,cbac1d1a.0f8
2025042666,53017e3d.a60
2025000085,a51d1742.45d
2025018645,c518f082.f1a
2025024387,51868ef8.056
2025015646,a660d83f.d90
2025000621,101644b1.29c
2025037316,451ea57c.660
2025028985,128d4b0b.ad4
2025046393,9f4eae37.e83
2025034460,840b34f2.835
2025024144,06c45562.5bb
2025024517,12bb0a38.3d8
2025027526,57ee0d01.ebe
2025015824,0efdc4b1.126
2025022180,e9392877.1a2
2025027611,4f84c672.85c
2025000858,a7466bca.6fa
2025030097,18970cb2.f52
2025044546,607d9f05.57f
2025027749,4a463fa5.98a
2025049453,b07f9849.bce
2025000354,d69b1c2e.a8e
2025029355,62d9b941.7a3
2025004158,de695748.4ae
2025014663,af689e45.d43
2025046608,bcb4b001.60f
2025022730,fd48b192.756
2025041298,23b8a3c7.e0d
2025002841,d64af488.03f
2025000481,f16f3a7e.59b
2025030371,c486e94f.a0d
2025002054,984331a3.1f4
2025046075,b3a3278b.2bc
2025012155,1e20db55.923
2025045811,7096fbab.11c
2025021757,801f4bc4.001
2025032741,109ab854.e4d
2025009228,ef47d713.6fa
2025046130,37f57d34.506
2025041603,e563caa3.522
2025046077,8ca858ef.010
2025013979,f0a36111.a58
2025015480,9b87dde3.16d
2025025003,fd41b6e0.b78
2025047037,c418b036.101
2025014171,f946d6d2.a16
2025038618,1c672b78.65f
2025002200,170fbc74.b4c
2025001138,1a5ff001.1b8
2025038852,0f178bc5.14f
2025025606,ec6e3734.53a
2025018032,f45827fd.f18
2025015181,583b2491.da0
2025007223,94c551ac.6e7
2025039629,56e82a83.578
2025034408,0e2b934f.e7d
2025049981,623e5daf.49d
2025034065,460a2851.24a
2025027371,7dd132bd.a74
2025007410,45e40f3d.535
2025009369,ef75beda.a0a
2025033817,586e5bc0.ad6
2025032614,3840df04.d73
2025048146,6790e042.b14
2025032783,682a6f0f.485
2025009232,0d334f08.e5d
2025030366,f662daa0.52b
2025042344,24e7c5c4.9fe
2025016036,2c498a95.2a7
2025018597,d798024b.4a6
2025014360,6c8591f7.178
2025039802,d98984cb.94a
2025046960,1d3e5b0e.bb9
2025030322,3f8c724f.f1a
2025009256,7183c332.3a6
2025013021,86f55e3f.44f
2025023587,e706ff4b.ba6
2025036627,52e22524.b7f
2025007031,368d40ba.459
2025041034,77e7d263.3f0
2025024636,58b202eb.307
2025009197,d9632331.295
2025030146,d78002ff.eec
2025038477,099f7ca0.ad2
2025040405,dffeaa82.898
2025025487,d7c82768.fee
2025029570,49c89bab.909
2025014540,da3ebe96.6f3
2025003351,80e33fbe.1d7
2025021207,32c086df.5fa
2025024598,54094991.046
2025046196,1cd4454b.e61
2025001122,9985dcad.3a7
2025026074,1136a9a5.eb1
2025042927,d1f123fd.32a
2025024272,07b4abe9.57d
2025000999,c98059cc.b71
2025014950,b9edc5ee.8b1
2025026024,7ad2776d.ceb
2025045914,ee87ee3a.103
2025044396,44817ca5.ebd
2025042005,d2da32f4.b65
2025028232,b5ed5739.9a0
2025018378,83e0a810.d99
2025023629,3778befd.1a5
2025032482,13c40373.a86
2025045281,530cb616.b4e
2025020745,cbf3eb7e.197
2025034541,4b31f01a.0e0
2025031034,9b7d1b08.a1b
2025047451,76255faf.359
2025031578,4160184e.94d
2025047132,24f2bd69.22e
2025037228,d02efcb4.32a
2025011487,61ae2fbb.5f0
2025024629,cc35598c.a82
2025016804,765817b2.0ab
2025008992,42b84104.5b6
2025030455,2f9254e7.232
2025003490,886d3a09.0fa
2025037000,1c2a3acb.493
2025008762,977c58fb.a1d
2025013547,ee5df950.68e
2025009658,536423b2.1d2
2025041748,82756034.a3a
2025033833,40f1e5be.00f
2025048174,0120531c.e48
2025023757,a00a8576.c38
2025035234,63bee079.40a
2025008441,d888e4c9.517
2025028868,1b2821b4.6ec
2025007578,03cd7e42.54a
2025003695,4a4d9335.e3c
2025013712,dea65e6e.1a8
2025040259,19e75db7.305
2025021408,47f9099d.940
2025023494,d4db68db.741
2025038803,0e95837e.110
2025002675,9cdf6e95.60f
2025024550,1bec7a16.948
2025032804,62f8942c.976
2025026385,276016f0.009
2025033764,2fe05619.825
2025005656,ad7bf9d9.bfb
2025009573,8e565b75.503
2025004756,dd5db876.bb8
2025009962,ed3e88b3.01e
2025003918,7300b8b3.65f
2025036274,500ffdc9.c99
2025017538,ee37c170.748
2025043712,7f0b8cc4.bb9
2025047249,bb48ba7d.543
2025012623,2bccf7b0.17f
2025015799,607a8166.fe1
2025013033,25aec329.60d
2025028085,dd4c3b2c.c6c
2025027692,e4420246.0b9
2025026722,b180147c.20f
2025029370,d4a2dd94.35a
2025005264,6310e33f.776
2025011036,77360dcf.384
2025049068,c5dcacf0.90c
2025029174,176c2b40.abf
2025013356,4b933757.813
2025045989,1875f70c.900
2025034170,29ae661a.33e
2025035100,eed12195.d5e
2025039797,376a0d39.465
2025033358,ff36a408.195
2025007162,0660f899.014
2025032822,6ce6d5a5.eae
2025034374,a0214f93.03c
2025045861,82c54898.df7
2025034644,f479f1bf.660
2025033879,27ef1486.312
2025043716,8de2c2e9.433
2025004456,8fb3b315.7fe
2025010420,c0965d13.1e9
2025034839,800967af.d9d
2025043642,0f3ab628.a34
2025013656,421b344b.a31
2025036028,f028d6ba.434
2025019574,61cfaab7.bcc
2025047762,5602bf7b.fe6
2025021771,8ab68b48.a1c
2025043647,adf94e33.488
2025009229,eca1a566.d43
2025008284,6a973274.4f1
2025031584,a7d3150e.0b1
2025005330,e64468af.fa7
2025017784,41a8026f.384
2025019674,212f473f.b33
2025042573,24582883.d87
2025043442,302a154c.306
2025037413,dccd53e4.ed1
2025015105,6c890f91.6f2
2025001847,7760e142.cd8
2025011622,6bc2dae1.4c8
2025013204,a69fddeb.c5b
2025043350,8714cb31.d53
2025033082,c63a38cb.db6
2025044560,a41dd6cf.e32
2025028569,1130fc76.3ae
2025046953,a43383ea.380
2025049196,1c4ee203.d9a
2025034454,517bbd19.0e6
2025045609,ba9f5575.031
2025020680,f2912b55.a7a
2025034248,b46c5a21.2bb
2025040056,5418174e.eeb
2025005938,d4b4c527.e25
2025039512,1ff3cff4.59f
2025034667,b4f9760d.a91
2025015316,c6ba3fdf.d7c
2025037088,38992157.90b
2025023654,c2ec34bf.521
2025029276,19eeb8f9.666
2025030692,9087c1b4.cce
2025042342,1cec4c14.36a
2025044228,e73a845f.ca9
2025007750,fec1d28b.9db
2025035174,a11dc324.e50
2025024578,4d0acd23.577
2025033102,88adc31d.424
2025017906,4261c819.33b
2025009791,09d7df16.dcb
2025013336,557b054d.ab8
2025048360,2e1fa165.704
2025036363,ea3bec15.5fd
2025030939,1a28496b.a47
2025045226,74d854cb.a88
2025033326,7818d5d2.f1d
2025042032,4243273e.df8
2025017504,f25238a4.9dd
2025027520,1c7d9ee6.c95
2025049094,34871afd.bc5
2025025516,23e313c4.164
2025024334,fb801ec3.b98
2025020415,e6eff615.d5c
2025024565,2875bb6e.a30
2025038665,1c0c7d31.5d2
2025025417,e45f0d63.286
2025000804,35cf7bd6.c5c
2025033148,252b16e0.b68
2025025451,8e0534ea.cbd
2025016134,518041ce.645
2025032844,7dbab0a0.622
2025027231,b8b2cca6.25c
2025008952,81fd752a.363
2025013202,5ea5e7fc.175
2025010189,3c6f93dd.300
2025014433,d90e5e64.80d
2025033139,48eef453.202
2025037207,4d3119fc.bb4
2025027920,2d27d063.422
2025034810,f0128b4c.219
2025013048,e41f0808.6ee
2025011774,98ea74ac.eca
2025042281,6744b8ab.97b
2025022567,2e6b26fb.45a
2025044158,083555f0.7fe
2025031338,b7f5699c.2ff
2025036014,1f278371.506
2025005863,f64d2d81.642
2025010080,c0449638.b02
2025045750,37bb0328.08f
2025014887,eee4e8e3.fb9
2025000400,d19b2ae8.f22
2025029953,7b9aadaa.5a1
2025048162,a5d05267.1a2
2025008171,058aacd1.99b
2025049315,dfa93e63.3da
2025037198,2dbb3ad3.61d
2025045706,a346a913.faa
2025023594,dc6f70f9.284
2025022170,1fe7fa16.3fd
2025042083,f7feff3f.64b
2025032310,9b655753.8f2
2025046157,f9877f5a.032
2025017183,ec57c059.043
2025001834,56a9570e.e1c
2025032491,c60d0d3a.318
2025015869,a5b6f5c7.4a7
2025048184,50d0730d.e56
2025012288,5ef14c6e.b54
2025030397,1a70a236.0b6
2025001612,991ba3af.f2c
2025002314,bdfc28b9.116
2025038526,66c7b93d.de4
2025044479,025d6725.de6
2025008004,646872bd.a08
2025049066,ded70543.323
2025017636,9d69c699.ba9
2025024953,9a657582.6bd
2025023546,ab0b51d2.ed0
2025026562,947102e5.304
2025019959,7375b206.f2e
2025021867,2b4bec6d.95a
2025030677,c1dc4021.94b
2025001506,eef6e7fa.911
2025009674,88ef1da3.0d0
2025009955,7183a883.319
2025033511,c1c0f103.916
2025005341,9969d41c.1e2
2025008190,9c47702d.cd8
2025006137,5bb1a446.585
2025023088,746d2a7b.542
2025020094,acddbf76.8aa
2025027856,e248e8c3.f3c
2025000325,3cef0402.fb8
2025027937,a24ad5d1.4d7
2025049493,a6f3dc15.e1b
2025002927,4b8641de.8e9
2025033273,ed85073f.c65
2025034059,687d7e2d.47a
2025026917,0ba0b999.7ae
2025037052,871b45fd.201
2025001920,badaba6f.6d2
2025031695,6cc5a90a.f5d
2025048377,af967707.18e
2025042133,4f1f8b4c.a1a
2025022541,557465e5.73e
2025001412,4653c779.4e8
2025039097,dfa34150.7f5
2025010774,a0a1c6c5.3c8
2025027139,140131ec.e0e
2025043257,0d5a9f52.774
2025028118,fe042cc7.11e
2025001837,c850e263.519
2025002572,77f8d266.261
2025003754,44263b1b.91f
2025003123,713a720b.fe4
2025026231,53e94a0b.6ad
2025020317,3be83614.1dc
2025009890,b9d1719d.6ff
2025004681,730afeb2.4c7
2025000023,37fa0223.4bc
2025001603,0fd18d02.097
2025012166,efedb9d0.174
2025041646,207edd13.0da
2025015121,f49d390d.97b
2025036620,871e11ed.62b
2025035705,75f0b8e7.11b
2025013608,a4b22860.48e
2025010903,970e54a8.8c8
2025025694,f000bd08.290
2025011362,cad0dbbf.567
2025047259,ff97f51a.94a
2025043960,a7344f42.ce3
2025013193,384086f5.977
2025010465,21c1a7a2.5f7
2025030704,5cb1b741.0d1
2025004673,bd09f867.899
2025047842,e22c70df.3a9
2025034759,8fe6490b.adb
2025020611,f5d1c024.aa2
2025020358,a7ffbebf.a90
2025016922,1769f740.744
2025010974,e34236b6.823
2025037109,883f6e35.2ca
2025024623,d1eed1d0.522
2025001376,ec650044.2df
2025048039,3735727d.3a6
2025043572,27185000.daf
2025034522,2a5823b7.1ae
2025049084,42dbcd6e.7f4
2025023937,6947b4af.a65
2025038963,e34cf048.e35
2025034565,8da432f3.791
2025019683,1d986147.96b
2025005500,faf3b5e4.b62
2025014861,748ec66d.404
2025023544,a51eac69.3f5
2025005577,98929548.597
2025048980,73900a95.fb8
2025036135,d5b519a3.e94
2025026771,2017ed21.dfb
2025037369,df81cc77.f2f
2025007149,a0e77dfd.c22
2025025912,bfe8fe1f.f10
2025004822,05cd7f1f.6e2
